PropertyName,Bedrooms,AuthornuniqueRent,AuthornuniqueSale,PricecountRent,PricecountSale,PricemeanRent,PricemeanSale,PricemedianRent,PricemedianSale,PricestdRent,PricestdSale,SqftmeanRent,SqftmeanSale,SqftstdRent,SqftstdSale,BreakEven
Vila Vista @ Cheras,5,8,4,13,6,3507.6923076923076,996500.0,3300.0,962500.0,775.093046523597,104381.51177291888,1984.7692307692307,1737.0,574.8123105046484,157.75170363580864,0.8486562942008486
Villa Ampang Condominium,2,2,1,2,1,1850.0,560000.0,1850.0,560000.0,494.9747468305833,,1080.0,950.0,169.7056274847714,,0.8177157001414428
Villa Ampang Condominium,3,1,2,1,2,2200.0,544000.0,2200.0,544000.0,,79195.95949289332,1000.0,1112.0,,214.96046148071045,1.0010192195690157
Villa Angsana,3,24,32,39,101,1451.2564102564102,416668.31683168316,1400.0,410000.0,177.52238079045546,65948.39942059712,1223.1025641025642,1193.2277227722773,110.56976718029664,110.37969751617534,0.8452064718666988
Villa Angsana,4,3,8,3,9,1516.6666666666667,515555.55555555556,1600.0,480000.0,189.29694486000915,103454.2303522566,1409.0,1591.111111111111,5.196152422706632,452.6835109777152,0.8250825082508252
Villa Bukit Tunku,3,2,3,2,5,4000.0,1335999.8,4000.0,1299999.0,282.842712474619,101143.5514513901,2294.0,2217.6,291.3279938488576,72.4486024709932,0.7616152088586147
Villa Crystal,3,11,26,15,50,2066.6,712800.0,1900.0,704500.0,435.4199614821797,61720.56846326489,1269.2,1248.2745098039215,68.96810857200596,93.90422321309572,0.6675614332192623
Villa Crystal,4,10,9,14,16,2385.714285714286,789250.0,2350.0,790000.0,470.4451948087909,86044.56209817485,1570.2857142857142,1424.6875,115.57643396433411,209.55817609119111,0.7363078079959895
Villa Crystal,5,2,6,2,7,2650.0,935428.5714285715,2650.0,950000.0,777.8174593052023,67228.11203372477,1612.5,1617.2857142857142,2.1213203435596424,10.078265156832767,0.6904637832204272
Villa Danau,3,1,30,1,57,1350.0,417403.49122807017,1350.0,410000.0,,30707.071110461777,1170.0,1097.9649122807018,,22.263811854571063,0.8150205264428881
Villa Flora  (TTDI),2,3,2,4,3,2775.0,846666.6666666666,2900.0,800000.0,320.1562118716424,89628.86439832502,1355.25,1323.3333333333333,152.02055782031587,127.0170592217177,0.8972772277227723
Villa Flora  (TTDI),3,6,7,9,13,2722.222222222222,999846.0769230769,2600.0,990000.0,238.6303510546059,146436.4742817749,1419.888888888889,1456.3076923076924,71.97298876044478,153.8296593721903,0.6500650065006501
Villa Inai,3,1,1,1,1,2500.0,879999.0,2500.0,879999.0,,,1100.0,1152.0,,,0.7031961186184515
Villa Makmur,3,2,3,2,3,1500.0,481666.6666666667,1500.0,485000.0,141.4213562373095,20207.25942163691,1202.0,1124.0,110.30865786510141,0.0,0.7655404715729305
Villa Orkid Condominium @ Prima Pelangi,3,5,8,15,12,2292.8,735333.3333333334,2299.0,750000.0,218.73506479627028,69345.4243536506,1661.6666666666667,1825.0,145.33835727445833,124.08501484502838,0.7587458745874588
Villa Orkid Condominium @ Prima Pelangi,4,8,17,11,35,2149.909090909091,711514.2857142857,2200.0,700000.0,259.90400325714666,71962.15158334417,1677.1818181818182,1794.9714285714285,140.84162607824308,139.4388935771394,0.7779349363507779
Villa Pawana,4,2,5,2,5,1750.0,580000.0,1750.0,580000.0,70.71067811865476,0.0,1703.0,1406.0,420.0214280248092,0.0,0.7468419255718676
Villa Puteri,2,6,3,7,3,1814.0,441666.6666666667,1800.0,440000.0,211.90799890518528,2886.7513459481333,1011.4285714285714,1043.3333333333333,18.644544714716098,49.32882862316246,1.0126012601260126
Villa Puteri,3,9,10,10,13,2015.0,504846.1538461539,2100.0,490000.0,253.91380864817538,51900.298897415094,1119.0,1141.1538461538462,42.80446497997868,88.63487477083173,1.0608203677510608
Villa Putra,2,2,1,2,1,1575.0,430000.0,1575.0,430000.0,247.48737341529164,,935.0,958.0,49.49747468305833,,0.9066313608104997
Villa Putra,3,1,15,1,22,2000.0,439545.45454545453,2000.0,400000.0,,67062.6766346423,1090.0,1149.0,,173.74776463104703,1.2376237623762376
Villa Putra,4,3,5,3,5,2200.0,554000.0,1800.0,535000.0,692.8203230275509,28591.956910991597,1645.3333333333333,1639.6,39.259818304894566,38.40963420809939,0.8327935597298047
Villa Scott Condominium,3,9,17,15,20,2380.0,605050.0,2500.0,560000.0,283.3473385894321,76557.83847248397,1311.4666666666667,1239.55,126.52434360157547,135.84413475512451,1.105021216407355
Villa Scott Condominium,4,4,4,8,4,2450.0,735000.0,2500.0,705000.0,226.7786838055364,63508.52961085882,1503.75,1436.75,94.70819846846872,26.47483081469394,0.8777473492030055
Villa Seri Puteri,3,1,10,1,16,1600.0,433937.5,1600.0,430000.0,,35572.4026927242,1300.0,1299.375,,2.4999999999999933,0.9210223347916188
Villa Vista,3,1,1,1,1,4300.0,1900000.0,4300.0,1900000.0,,,1782.0,1782.0,,,0.5601875977071391
Villa Wangsamas,3,39,41,72,82,1928.25,536548.7804878049,1800.0,490000.0,269.33265205835835,135410.40976442138,1264.1805555555557,1287.939024390244,31.277191612738676,80.03276297650676,0.9092746009294806
Villa Wangsamas,4,14,30,27,57,1872.2222222222222,503052.63157894736,1900.0,499000.0,216.3212236348338,44156.14382613119,1271.0,1281.7543859649122,15.992786835609063,81.99744784829639,0.9424790174408222
Vista Amani Condominium,3,2,11,3,12,1366.6666666666667,426166.6666666667,1350.0,430000.0,28.867513459481305,37111.216959868405,1133.3333333333333,1102.1666666666667,57.73502691896261,3.2145502536643287,0.7771125949804283
Vista Amani Condominium,4,7,32,8,35,1362.5,429828.5714285714,1350.0,430000.0,35.355339059327385,55073.472697461,1135.375,1107.3142857142857,43.67718430223532,23.27807783222286,0.7771125949804283
Vista Angkasa,3,14,18,15,22,1546.6,397227.2727272727,1500.0,416500.0,250.40361704370693,31673.83149749336,904.9333333333333,959.9545454545455,88.21683242901845,62.499125535008034,0.8914456871857653
Vista Angkasa,4,1,6,1,6,1800.0,424333.3333333333,1800.0,419500.0,,29743.346594938954,1000.0,1052.0,,44.33508768458679,1.0620847543633982
Vista Damai,1,14,8,21,11,1935.6666666666667,585727.2727272727,1900.0,590000.0,182.42624080250445,53970.53067941969,751.2380952380952,825.7272727272727,87.1377672205943,119.6010793505568,0.7971136096660513
Vista Damai,2,25,7,31,12,2329.032258064516,594833.3333333334,2300.0,600000.0,316.6949619503461,32548.7978645025,873.0645161290323,885.9166666666666,82.97667764051573,62.746906237871535,0.9488448844884488
Vista Damai,3,14,4,17,4,3447.0588235294117,952250.0,3000.0,955000.0,641.4024156670519,41556.18686389148,1451.0,1432.0,66.8842283352361,13.735598518691038,0.7775646674615105
Vista Damai,4,9,18,13,27,2999.923076923077,1125555.5555555555,2999.0,960000.0,313.58158468955133,348601.63878573856,1431.5384615384614,2462.222222222222,11.391629855698037,1766.30146684955,0.7732570132013201
Vista Danau Kota Residensi Wilayah,3,3,4,7,4,1400.0,324750.0,1400.0,300000.0,115.47005383792516,49500.0,884.2857142857143,834.5,0.4879500364742514,29.228981051917177,1.155115511551155
Vista Harmoni Apartments,3,2,5,2,14,1300.0,347714.28571428574,1300.0,350000.0,141.4213562373095,12041.138276301419,1031.0,872.0714285714286,114.5512985522207,0.2672612419124608,0.9193776520509194
Vista Kiara,3,64,35,212,122,2536.396226415094,623573.7704918033,2500.0,620000.0,353.8605149794505,65495.052873901506,1331.1698113207547,1343.704918032787,88.91089012546561,129.8046013093049,0.9980836793356754
Vista Komanwel A,3,54,28,77,33,1412.935064935065,425615.1515151515,1500.0,430000.0,163.7279786448063,98841.60346613957,1236.090909090909,1273.939393939394,70.26588260580809,106.63428722564434,0.8634584388671425
Vista Komanwel A,4,15,6,19,8,1634.2105263157894,484375.0,1700.0,480000.0,190.7970355428245,57658.94181676049,1405.4736842105262,1448.75,60.963894980784055,47.0827538944539,0.8766501650165015
Vista Komanwel A,5,1,1,3,1,2500.0,680000.0,2500.0,680000.0,0.0,,2490.0,2400.0,8.660254037844387,,0.9100174723354688
Vista Komanwel B,3,28,10,50,25,1720.98,530720.0,1700.0,580000.0,267.3029688253708,58960.09950240361,1235.02,1224.16,67.75179491560137,7.525955088890735,0.7255035848412428
Vista Komanwel B,4,14,3,18,5,1816.6666666666667,534000.0,1800.0,530000.0,179.0497794732285,15165.7508881031,1399.8333333333333,1479.2,46.913249100616255,123.43095235798839,0.8406501027461236
Vista Komanwel C,3,30,10,55,12,1589.9636363636364,490833.3333333333,1550.0,472500.0,154.41418132392954,56037.05484009233,1244.090909090909,1252.3333333333333,66.58836310505086,78.98369605446588,0.811985960500812
Vista Komanwel C,4,6,22,7,23,1700.0,524652.1739130435,1700.0,520000.0,173.20508075688772,13656.862063553428,1338.2857142857142,1427.2173913043478,99.52171335227013,12.101677275707523,0.8092155369383092
Vista Komanwel C,6,1,2,1,2,3000.0,695000.0,3000.0,695000.0,,21213.203435596424,2400.0,2303.0,,0.0,1.068452168957903
Vista Magna,3,4,23,6,46,1233.3333333333333,296652.17391304346,1300.0,292500.0,103.27955589886446,17612.138984618727,884.1666666666666,852.4565217391304,81.26602406089931,5.3612043495183395,1.1001100110011002
Vista Mutiara,2,8,12,8,14,1125.0,359857.0714285714,1100.0,350000.0,116.49647450214351,36080.821669955374,1024.0,999.5714285714286,48.98104589678401,3.936306072259274,0.7779349363507779
Vista Mutiara,3,28,49,43,86,1179.0697674418604,369860.4651162791,1200.0,362500.0,122.58746058550105,29437.136525823043,1016.2558139534884,1029.9767441860465,38.22993904262282,53.31702669089229,0.8193922840559918
Vista Mutiara,4,2,1,2,2,1800.0,760000.0,1800.0,760000.0,0.0,0.0,2024.0,1540.0,0.0,0.0,0.5862428348097968
Vista Perdana (Pandan Perdana),2,1,5,1,5,1500.0,393200.0,1500.0,398000.0,,19214.57779916072,979.0,976.0,,8.94427190999915,0.9328822329469127
Vista Perdana (Pandan Perdana),3,1,14,1,20,1300.0,360345.0,1300.0,357500.0,,17236.176001593118,1100.0,967.35,,11.895487866369631,0.9000900090009001
Vista Saujana,3,14,39,20,83,1052.5,277722.8795180723,1000.0,280000.0,129.2437517577583,19432.366121573246,984.35,971.8072289156627,33.98494248618752,33.282038601127724,0.8840169731258839
Vista Tasik,2,1,3,1,4,1500.0,465000.0,1500.0,465000.0,,5773.502691896258,1250.0,1020.0,,0.0,0.7984669434685404
Vista Tasik,3,8,24,9,38,1449.888888888889,484921.05263157893,1500.0,484000.0,93.6088196224646,36019.80054490103,1114.888888888889,1147.2631578947369,108.36102210255822,112.08459262214261,0.7671221667621307
Vista Wira 1 & 2,3,2,5,2,5,1375.0,339000.0,1375.0,340000.0,106.06601717798213,11401.754250991382,945.0,956.2,86.2670273047588,12.59761882261882,1.0010192195690157
Vistaria Residensi,3,3,11,3,12,2100.0,567916.6666666666,1900.0,600000.0,346.41016151377545,88913.09171763109,1379.0,1181.25,25.11971337416094,238.32869777225358,0.7838283828382838
Vistaria Residensi,4,10,11,11,11,1995.2727272727273,624636.3636363636,2000.0,600000.0,112.80788173624295,72530.36981468208,1390.0,1371.7272727272727,13.266499161421601,30.815875483558493,0.8250825082508252
Viva Residency,2,10,6,14,9,1532.142857142857,453111.1111111111,1550.0,450000.0,168.25706392434034,18831.120813990634,841.2142857142857,879.0,11.61019824536616,54.83611948342076,0.8525852585258527
Viva Residency,3,3,6,3,10,1883.3333333333333,559200.0,1650.0,559000.0,539.2896562454479,41912.07728354946,1200.0,1214.4,0.0,5.059644256269442,0.7306186790414283
Vogue Suites Two,1,1,1,1,1,2300.0,675000.0,2300.0,675000.0,,,650.0,743.0,,,0.8434176751008434
Vue Residences,2,25,8,50,9,1854.9,557777.7777777778,1900.0,530000.0,145.81260688476365,49441.323247304426,733.8,731.1111111111111,9.60866955474299,5.600099205470482,0.8873528862320195
Vue Residences,3,29,12,51,12,2233.0,673091.6666666666,2200.0,700000.0,269.6248504867458,92491.64540485248,978.3333333333334,1005.5833333333334,89.21517060829211,59.83531692499965,0.7779349363507779
Vue Residences,Studio,6,1,7,1,1550.0,450000.0,1600.0,450000.0,76.37626158259734,,542.8571428571429,500.0,73.19250547114,,0.8800880088008802
Waizuri 1,4,1,8,1,8,1500.0,468125.0,1500.0,470000.0,,21370.456910684636,1100.0,1087.75,,69.62501602974933,0.7899726142827047
Waldorf Tower,1,5,1,10,1,1830.0,438000.0,1950.0,438000.0,225.09257354845508,,646.4,500.0,58.11712312219179,,1.1019937610199375
Waldorf Tower,2,9,2,10,2,2590.0,810000.0,2500.0,810000.0,292.3088169119167,42426.40687119285,1071.5,1132.5,62.09535677756698,3.5355339059327378,0.7639652854174306
Waldorf Tower,3,5,5,6,6,3016.6666666666665,1021666.6666666666,2800.0,1020000.0,587.9342366852492,194876.0289688464,1207.1666666666667,1497.5,254.83360584245293,104.58250331675944,0.67947971267715
Waldorf Tower,4,4,2,4,2,5000.0,1715000.0,5500.0,1715000.0,1000.0,1251579.0027001891,2956.25,2460.0,842.8429569024113,1414.213562373095,0.7938111595416101
Waldorf Tower,Studio,5,2,5,2,1300.0,387500.0,1400.0,387500.0,141.4213562373095,3535.5339059327375,480.0,465.0,0.0,21.213203435596427,0.8942829766847652
"Wangsa 9 Residency, Wangsa Maju",2,15,11,31,25,2503.2258064516127,843054.72,2300.0,747500.0,310.09017072215386,213817.264715208,1037.2903225806451,1061.88,16.607615820032855,53.02461692459451,0.7616146230007615
"Wangsa 9 Residency, Wangsa Maju",3,2,9,5,36,3880.0,1470252.5555555555,4300.0,1436240.0,1249.7999839974395,410584.98221192684,1556.4,1973.2777777777778,546.5956457931219,382.9401005835256,0.7410714334954913
"Wangsa 9 Residency, Wangsa Maju",4,6,30,8,44,4587.5,1557736.7954545454,4200.0,1640000.0,1128.1305648853645,248881.18017879486,1948.125,2124.9772727272725,340.47254451927336,473.45319695194473,0.6339048539000242
Warisan City View,3,37,20,63,27,1611.904761904762,429222.22222222225,1600.0,430000.0,154.94907740887572,42702.30883087212,957.2380952380952,955.8888888888889,58.7253625171014,60.79431484891263,0.9210223347916188
Westside III,2,18,15,37,27,3537.837837837838,1166259.2592592593,3500.0,1180000.0,500.19515710889794,133203.0239298102,1165.4594594594594,1222.2962962962963,100.18388498561433,106.30247656671278,0.7341835878503105
Westside III,3,25,26,87,70,4080.919540229885,1411246.8,4000.0,1370000.0,694.8485399358254,178561.8552905407,1344.0459770114942,1448.4,159.63161865835923,166.98193949029945,0.7227000072270001
Westside III,4,5,9,30,24,4643.333333333333,1577500.0,4500.0,1535000.0,217.64148522732063,244758.0881996149,1588.8,1657.5,64.3130275857184,154.54449197561203,0.7256425968329732
Wickham Manor,2,1,2,1,2,2800.0,877500.0,2800.0,877500.0,,3535.5339059327375,1496.0,1498.0,,2.8284271247461903,0.7898225720007899
Wickham Manor,3,1,1,1,1,4800.0,1100000.0,4800.0,1100000.0,,,2067.0,2067.0,,,1.08010801080108
Widuri Impian Condominium,3,8,29,9,38,1205.3333333333333,344736.84210526315,1200.0,349000.0,73.01198531748058,27524.617198434236,956.0,973.6052631578947,0.0,35.197158572113445,0.8510879741269255
Windsor Tower,1,14,7,20,24,1547.05,371833.3333333333,1550.0,350000.0,133.35685209242158,69545.52257438953,557.2,537.9166666666666,72.05962443479851,85.05646036178183,1.0961810466760962
Windsor Tower,2,1,3,1,3,3200.0,773000.0,3200.0,770000.0,,6082.76253029822,1230.0,1230.0,,0.0,1.0286742960010287
Windsor Tower,3,4,4,6,4,3233.3333333333335,817500.0,3200.0,830000.0,163.29931618554522,126062.15398233787,1228.3333333333333,1213.0,4.082482904638634,27.736858750286277,0.9543122986997494
Windsor Tower,4,2,1,2,1,3500.0,4000.0,3500.0,4000.0,0.0,,1220.0,1800.0,0.0,,216.58415841584159
Windsor Tower,Studio,26,16,63,27,1411.6984126984128,399962.8888888889,1400.0,378000.0,128.29472557491624,78538.74174244949,578.0952380952381,529.2592592592592,566.8898087808064,61.07535861703498,0.9167583425009168
Winner Court A,3,9,10,9,13,1072.2222222222222,267692.3076923077,1000.0,280000.0,125.27746981977424,36559.04953037076,872.4444444444445,786.7692307692307,42.49444408128876,39.50559843480804,0.8840169731258839
Winner Court B,3,1,15,1,21,1300.0,301809.4761904762,1300.0,300000.0,,21200.520884211885,909.0,920.8571428571429,,61.01826424463885,1.0726072607260726
Zamrud Apartment,3,1,10,1,10,850.0,359800.0,850.0,355000.0,,21301.017190109338,750.0,1153.6,,9.55917244209865,0.5926649002928461
Zehn Bukit Pantai,3,4,5,10,8,6680.0,1716250.0,6750.0,1700000.0,937.8462323619771,172704.3303287029,2255.6,2360.0,382.29604584231134,400.04428326302644,0.9828188701223062
Zehn Bukit Pantai,4,7,9,10,14,8130.0,2061578.5714285714,8000.0,2052600.0,1321.6572088774674,386099.1267269853,2769.1,2967.1428571428573,547.7565253934554,582.6584772393697,0.964726697750161
Zehn Bukit Pantai,5,2,2,2,2,8000.0,2300000.0,8000.0,2300000.0,2121.3203435596424,212132.03435596425,3277.0,3100.0,328.09754647055803,565.685424949238,0.8609556607834696
Zehn Bukit Pantai,6,1,5,1,7,9500.0,3208285.714285714,9500.0,2450000.0,,1113873.3791423084,4629.0,4579.857142857143,,1571.5985946981318,0.959789856536674
"Zen Suites @ ZetaPark, Setapak",1,9,9,11,19,1468.090909090909,339210.5263157895,1500.0,330000.0,190.18436031674878,57326.141939848014,667.8181818181819,612.5263157894736,77.82521208685293,91.035016718875,1.125112511251125
"Zen Suites @ ZetaPark, Setapak",2,6,4,7,25,1464.0,297920.0,1500.0,280000.0,94.36630754670863,37525.45802518606,665.4285714285714,587.92,79.74721968582384,113.6874076873365,1.326025459688826
"Zen Suites @ ZetaPark, Setapak",3,11,6,18,7,2210.8888888888887,561428.5714285715,2249.5,550000.0,181.1515091878777,39761.1918955202,1146.6666666666667,1281.0,134.547170822989,0.0,1.0123762376237624
"Zen Suites @ ZetaPark, Setapak",Studio,9,10,26,12,1426.8846153846155,314416.6666666667,1499.5,318500.0,182.31935211009866,29571.049519707103,617.8461538461538,563.1666666666666,92.11805135051102,92.5446657107537,1.1653480889690224
Zenia Garden Condos,2,3,4,3,4,4333.333333333333,1265000.0,4500.0,1265000.0,472.5815626252609,17320.508075688773,1087.0,1087.0,0.0,0.0,0.8805228348921849
Zenia Garden Condos,4,2,6,3,17,7500.0,2974705.882352941,8000.0,2950000.0,866.0254037844386,470573.0236512026,2886.0,3053.8823529411766,334.28580586079335,285.1944254260901,0.6712535660345696
Zeta Deskye Residence,3,12,11,12,17,1420.5833333333333,539411.7647058824,1400.0,520000.0,130.73947608148276,82118.10003246041,1054.75,1067.8235294117646,72.8748927958045,106.64147603894418,0.6664127951256664
Zeta Deskye Residence,4,1,1,1,1,1499.0,550000.0,1499.0,550000.0,,,1271.0,1271.0,,,0.6746174617461747
i-Zen Kiara I,1,4,7,12,16,2183.3333333333335,554750.0,2200.0,555000.0,140.34589305344744,13776.79207943562,806.1666666666666,786.5,2.855085839605375,33.450460883720766,0.9811791990009813
i-Zen Kiara I,2,22,17,80,50,2456.225,675240.0,2500.0,660000.0,202.2813540653997,45881.19529428862,911.525,910.12,7.350148538927881,13.04097154262328,0.9375937593759377
i-Zen Kiara I,3,13,8,36,24,3646.277777777778,870833.3333333334,3550.0,875000.0,434.42833445549763,88879.8244170509,1305.888888888889,1302.0,110.194056821274,151.79333776982554,1.0042432814710043
i-Zen Kiara I,4,6,2,14,4,3547.5714285714284,945000.0,3500.0,945000.0,419.1654188404004,63508.52961085884,1386.857142857143,1380.0,32.64460644073276,23.094010767585033,0.9167583425009168
i-Zen Kiara II,1,13,2,14,2,2128.5714285714284,595000.0,2100.0,595000.0,205.4210364052382,21213.203435596424,743.0714285714286,724.0,34.57536758960117,0.0,0.8736167734420501
